ci.e#1.a#3.E#36.A#18.c#104.w#3.s#14.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,106,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#18.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,114,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#22.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,117,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#23.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,112,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#27.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,113,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#28.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,114,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#29.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,112,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#2.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,114,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#104.w#3.s#6.asp.ch.qasp,407,367,1.108991825613079,1.22986286927663,1.3639078686528294,0.9017199017199017,0.8130987811577491,0.7331873530341374,2,0,0,116,0,0,317,5,18,349,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#12.asp.ch.qasp,200,163,1.2269938650306749,1.505513944822914,1.8472563740158454,0.815,0.664225,0.5413433749999998,2,0,0,98,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#13.asp.ch.qasp,200,163,1.2269938650306749,1.505513944822914,1.8472563740158454,0.815,0.664225,0.5413433749999998,2,0,0,95,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#14.asp.ch.qasp,199,163,1.2208588957055215,1.4904964432233054,1.8196858417266124,0.8190954773869347,0.6709174010757304,0.5495454089213269,2,0,0,96,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#17.asp.ch.qasp,198,163,1.2147239263803682,1.4755542173209382,1.792391012451201,0.8232323232323232,0.6777114580144883,0.5579139780624323,2,0,0,95,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#19.asp.ch.qasp,199,163,1.2208588957055215,1.4904964432233054,1.8196858417266124,0.8190954773869347,0.6709174010757304,0.5495454089213269,2,0,0,97,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#20.asp.ch.qasp,197,163,1.2085889570552146,1.4606872671158115,1.7653705007473302,0.8274111675126904,0.6846092401247134,0.5664533306615649,2,0,0,94,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#21.asp.ch.qasp,199,163,1.2208588957055215,1.4904964432233054,1.8196858417266124,0.8190954773869347,0.6709174010757304,0.5495454089213269,2,0,0,94,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#23.asp.ch.qasp,199,163,1.2208588957055215,1.4904964432233054,1.8196858417266124,0.8190954773869347,0.6709174010757304,0.5495454089213269,2,0,0,95,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#28.asp.ch.qasp,200,163,1.2269938650306749,1.505513944822914,1.8472563740158454,0.815,0.664225,0.5413433749999998,2,0,0,97,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#2.asp.ch.qasp,199,163,1.2208588957055215,1.4904964432233054,1.8196858417266124,0.8190954773869347,0.6709174010757304,0.5495454089213269,2,0,0,93,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#30.asp.ch.qasp,200,163,1.2269938650306749,1.505513944822914,1.8472563740158454,0.815,0.664225,0.5413433749999998,2,0,0,95,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#7.asp.ch.qasp,200,163,1.2269938650306749,1.505513944822914,1.8472563740158454,0.815,0.664225,0.5413433749999998,2,0,0,104,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#1.s#8.asp.ch.qasp,201,163,1.2331288343558282,1.5206067221197637,1.875103994761181,0.8109452736318408,0.6576322368258211,0.533303754241835,2,0,0,98,0,0,111,3,18,145,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#11.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,107,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#13.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,118,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#15.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,112,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#16.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,114,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#20.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,104,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#21.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,115,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#25.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,112,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#26.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,113,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#27.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,117,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#28.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,112,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#29.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,103,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#30.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,116,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#32.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,118,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#108.w#3.s#3.asp.ch.qasp,419,379,1.1055408970976253,1.222220675155422,1.3512149416625905,0.9045346062052506,0.8181828538228878,0.740074705486574,2,0,0,115,0,0,329,5,18,361,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#14.asp.ch.qasp,203,167,1.215568862275449,1.4776076589336296,1.7961338608594417,0.8226600985221675,0.6767696377005024,0.5567513768275069,2,0,0,97,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#17.asp.ch.qasp,202,167,1.2095808383233533,1.463085804439026,1.7697205538723548,0.8267326732673267,0.6834869130477403,0.5650609627671912,2,0,0,100,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#20.asp.ch.qasp,203,167,1.215568862275449,1.4776076589336296,1.7961338608594417,0.8226600985221675,0.6767696377005024,0.5567513768275069,2,0,0,98,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#26.asp.ch.qasp,202,167,1.2095808383233533,1.463085804439026,1.7697205538723548,0.8267326732673267,0.6834869130477403,0.5650609627671912,2,0,0,98,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#2.asp.ch.qasp,202,167,1.2095808383233533,1.463085804439026,1.7697205538723548,0.8267326732673267,0.6834869130477403,0.5650609627671912,2,0,0,100,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#7.asp.ch.qasp,203,167,1.215568862275449,1.4776076589336296,1.7961338608594417,0.8226600985221675,0.6767696377005024,0.5567513768275069,2,0,0,98,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#8.asp.ch.qasp,203,167,1.215568862275449,1.4776076589336296,1.7961338608594417,0.8226600985221675,0.6767696377005024,0.5567513768275069,2,0,0,99,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#1.s#9.asp.ch.qasp,205,167,1.2275449101796407,1.5068665065079423,1.849746310384001,0.8146341463414634,0.6636287923854848,0.5406146747725656,2,0,0,103,0,0,115,3,18,149,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#11.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,111,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#12.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,119,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#14.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,111,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#20.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,117,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#23.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,111,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#26.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,108,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#27.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,114,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#29.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,110,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#31.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,114,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#4.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,115,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#112.w#3.s#5.asp.ch.qasp,431,391,1.10230179028133,1.215069236857425,1.339372995103709,0.9071925754060325,0.82299836887183,0.7466180098117994,2,0,0,128,0,0,341,5,18,373,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#11.asp.ch.qasp,207,171,1.2105263157894737,1.4653739612188366,1.7738737425280653,0.8260869565217391,0.6824196597353497,0.5637379797813759,2,0,0,96,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#12.asp.ch.qasp,209,171,1.2222222222222223,1.4938271604938274,1.825788751714678,0.8181818181818182,0.6694214876033059,0.5477084898572503,2,0,0,95,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#14.asp.ch.qasp,207,171,1.2105263157894737,1.4653739612188366,1.7738737425280653,0.8260869565217391,0.6824196597353497,0.5637379797813759,2,0,0,98,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#20.asp.ch.qasp,208,171,1.2163742690058479,1.4795663622995108,1.7997064523877089,0.8221153846153846,0.6758737056213017,0.5556461714482817,2,0,0,100,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#22.asp.ch.qasp,206,171,1.2046783625730995,1.451249957251804,1.7482894221863838,0.8300970873786407,0.6890611744745028,0.5719876739569901,2,0,0,92,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#24.asp.ch.qasp,207,171,1.2105263157894737,1.4653739612188366,1.7738737425280653,0.8260869565217391,0.6824196597353497,0.5637379797813759,2,0,0,97,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#27.asp.ch.qasp,208,171,1.2163742690058479,1.4795663622995108,1.7997064523877089,0.8221153846153846,0.6758737056213017,0.5556461714482817,2,0,0,97,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#29.asp.ch.qasp,208,171,1.2163742690058479,1.4795663622995108,1.7997064523877089,0.8221153846153846,0.6758737056213017,0.5556461714482817,2,0,0,95,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#2.asp.ch.qasp,207,171,1.2105263157894737,1.4653739612188366,1.7738737425280653,0.8260869565217391,0.6824196597353497,0.5637379797813759,2,0,0,94,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#30.asp.ch.qasp,208,171,1.2163742690058479,1.4795663622995108,1.7997064523877089,0.8221153846153846,0.6758737056213017,0.5556461714482817,2,0,0,97,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#32.asp.ch.qasp,208,171,1.2163742690058479,1.4795663622995108,1.7997064523877089,0.8221153846153846,0.6758737056213017,0.5556461714482817,2,0,0,98,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#4.asp.ch.qasp,207,171,1.2105263157894737,1.4653739612188366,1.7738737425280653,0.8260869565217391,0.6824196597353497,0.5637379797813759,2,0,0,97,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#5.asp.ch.qasp,209,171,1.2222222222222223,1.4938271604938274,1.825788751714678,0.8181818181818182,0.6694214876033059,0.5477084898572503,2,0,0,102,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#1.s#7.asp.ch.qasp,207,171,1.2105263157894737,1.4653739612188366,1.7738737425280653,0.8260869565217391,0.6824196597353497,0.5637379797813759,2,0,0,98,0,0,119,3,18,153,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#10.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,117,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#11.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,117,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#15.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,117,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#16.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,112,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#18.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,117,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#24.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,116,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#25.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,113,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#31.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,118,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#32.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,118,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#116.w#3.s#8.asp.ch.qasp,443,403,1.099255583126551,1.2083628370348936,1.3282995950532452,0.909706546275395,0.8275660003363075,0.7528422079808846,2,0,0,108,0,0,353,5,18,385,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#10.asp.ch.qasp,213,175,1.217142857142857,1.4814367346938775,1.8031201399416907,0.8215962441314554,0.675020388370914,0.5545942157976993,2,0,0,98,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#15.asp.ch.qasp,213,175,1.217142857142857,1.4814367346938775,1.8031201399416907,0.8215962441314554,0.675020388370914,0.5545942157976993,2,0,0,102,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#16.asp.ch.qasp,212,175,1.2114285714285715,1.4675591836734696,1.7778431253644318,0.8254716981132075,0.6814035243859025,0.5624793243751552,2,0,0,96,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#17.asp.ch.qasp,212,175,1.2114285714285715,1.4675591836734696,1.7778431253644318,0.8254716981132075,0.6814035243859025,0.5624793243751552,2,0,0,99,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#20.asp.ch.qasp,213,175,1.217142857142857,1.4814367346938775,1.8031201399416907,0.8215962441314554,0.675020388370914,0.5545942157976993,2,0,0,100,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#21.asp.ch.qasp,212,175,1.2114285714285715,1.4675591836734696,1.7778431253644318,0.8254716981132075,0.6814035243859025,0.5624793243751552,2,0,0,99,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#22.asp.ch.qasp,213,175,1.217142857142857,1.4814367346938775,1.8031201399416907,0.8215962441314554,0.675020388370914,0.5545942157976993,2,0,0,99,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#25.asp.ch.qasp,212,175,1.2114285714285715,1.4675591836734696,1.7778431253644318,0.8254716981132075,0.6814035243859025,0.5624793243751552,2,0,0,96,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#2.asp.ch.qasp,213,175,1.217142857142857,1.4814367346938775,1.8031201399416907,0.8215962441314554,0.675020388370914,0.5545942157976993,2,0,0,106,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#30.asp.ch.qasp,213,175,1.217142857142857,1.4814367346938775,1.8031201399416907,0.8215962441314554,0.675020388370914,0.5545942157976993,2,0,0,94,0,0,123,3,18,157,1,2,3
ci.e#1.a#3.E#36.A#18.c#120.w#1.s#32.asp.ch.qasp,210,175,1.2,1.44,1.7279999999999998,0.8333333333333334,0.6944444444444445,0.5787037037037038,2,0,0,102,0,0,123,3,18,157,1,2,3
